time,actual_x,actual_y,actual_z,expected_x,expected_y,expected_z
13.173,0.4002182239814769,2.9800833731109035,0.6,0.32430129172717903,2.740275981666125,0.6
13.224,0.40021814436889264,2.9800829835571423,0.6,0.3000424098343897,2.4899113031594218,0.6
13.274,0.32430129172717903,2.740275981666125,0.6,0.3000424098343897,2.4899113031594218,0.6
13.324,0.32430129172717903,2.740275981666125,0.6,0.3000424098343897,2.4899113031594218,0.6
13.373,0.32430129172717903,2.740275981666125,0.6,0.3000424098343897,2.4899113031594218,0.6
13.423,0.32430129172717903,2.740275981666125,0.6,0.3000424098343897,2.4899113031594218,0.6
13.473,0.32430129172717903,2.740275981666125,0.6,0.3000424098343897,2.4899113031594218,0.6
13.523,0.32430129841271804,2.740275186482819,0.6,0.328507469193108,2.2399899035351445,0.6
13.573,0.3000424098343897,2.4899113031594218,0.6,0.328507469193108,2.2399899035351445,0.6
13.623,0.3000424098343897,2.4899113031594218,0.6,0.328507469193108,2.2399899035351445,0.6
13.673,0.3000424098343897,2.4899113031594218,0.6,0.328507469193108,2.2399899035351445,0.6
13.723,0.3000424098343897,2.4899113031594218,0.6,0.328507469193108,2.2399899035351445,0.6
13.773,0.3000424098343897,2.4899113031594218,0.6,0.328507469193108,2.2399899035351445,0.6
13.823,0.3000426682881339,2.489910138679138,0.6,0.40844576717046666,2.001492871874505,0.6
13.873,0.328507469193108,2.2399899035351445,0.6,0.40844576717046666,2.001492871874505,0.6
13.923,0.328507469193108,2.2399899035351445,0.6,0.40844576717046666,2.001492871874505,0.6
13.973,0.328507469193108,2.2399899035351445,0.6,0.40844576717046666,2.001492871874505,0.6
14.024,0.328507469193108,2.2399899035351445,0.6,0.40844576717046666,2.001492871874505,0.6
14.073,0.328507469193108,2.2399899035351445,0.6,0.40844576717046666,2.001492871874505,0.6
14.124,0.3285079647163033,2.239988818514669,0.6,0.5363449611963229,1.7848993314306834,0.6
14.173,0.40844576717046666,2.001492871874505,0.6,0.5363449611963229,1.7848993314306834,0.6
14.224,0.40844576717046666,2.001492871874505,0.6,0.5363449611963229,1.7848993314306834,0.6
14.273,0.40844576717046666,2.001492871874505,0.6,0.5363449611963229,1.7848993314306834,0.6
14.323,0.40844576717046666,2.001492871874505,0.6,0.5363449611963229,1.7848993314306834,0.6
14.373,0.40844576717046666,2.001492871874505,0.6,0.5363449611963229,1.7848993314306834,0.6
14.423,0.4084462410506424,2.00149223328327,0.6,0.7065853946701437,1.5997260061240977,0.6
14.473,0.4084462410506424,2.00149223328327,0.6,0.7065853946701437,1.5997260061240977,0.6
14.524,0.5363449611963229,1.7848993314306834,0.6,0.7065853946701437,1.5997260061240977,0.6
14.574,0.5363449611963229,1.7848993314306834,0.6,0.7065853946701437,1.5997260061240977,0.6
14.624,0.5363449611963229,1.7848993314306834,0.6,0.7065853946701437,1.5997260061240977,0.6
14.673,0.5363449611963229,1.7848993314306834,0.6,0.7065853946701437,1.5997260061240977,0.6
14.724,0.5363455577864495,1.7848988056537276,0.6,0.9116870143911607,1.4541090731036943,0.6
14.773,0.7065853946701437,1.5997260061240977,0.6,0.9116870143911607,1.4541090731036943,0.6
14.824,0.7065853946701437,1.5997260061240977,0.6,0.9116870143911607,1.4541090731036943,0.6
14.873,0.7065853946701437,1.5997260061240977,0.6,0.9116870143911607,1.4541090731036943,0.6
14.923,0.7065853946701437,1.5997260061240977,0.6,0.9116870143911607,1.4541090731036943,0.6
14.973,0.7065853946701437,1.5997260061240977,0.6,0.9116870143911607,1.4541090731036943,0.6
15.024,0.7065864343006419,1.599725421332599,0.6,1.1426380304116404,1.3544466740077403,0.6
15.074,0.9116870143911607,1.4541090731036943,0.6,1.1426380304116404,1.3544466740077403,0.6
15.123,0.9116870143911607,1.4541090731036943,0.6,1.1426380304116404,1.3544466740077403,0.6
15.173,0.9116870143911607,1.4541090731036943,0.6,1.1426380304116404,1.3544466740077403,0.6
15.224,0.9116870143911607,1.4541090731036943,0.6,1.1426380304116404,1.3544466740077403,0.6
15.274,0.9116870143911607,1.4541090731036943,0.6,1.1426380304116404,1.3544466740077403,0.6
15.324,0.911687773522057,1.4541088362884311,0.6,1.389290877600586,1.3051177923253057,0.6
15.373,1.1426380304116404,1.3544466740077403,0.6,1.389290877600586,1.3051177923253057,0.6
15.424,1.1426380304116404,1.3544466740077403,0.6,1.389290877600586,1.3051177923253057,0.6
15.474,1.1426380304116404,1.3544466740077403,0.6,1.389290877600586,1.3051177923253057,0.6
15.524,1.1426380304116404,1.3544466740077403,0.6,1.389290877600586,1.3051177923253057,0.6
15.573,1.1426380304116404,1.3544466740077403,0.6,1.389290877600586,1.3051177923253057,0.6
15.623,1.1426388222316113,1.3544466006434426,0.6,1.6408080810911465,1.3082898488728776,0.6
15.673,1.389290877600586,1.3051177923253057,0.6,1.6408080810911465,1.3082898488728776,0.6
15.723,1.389290877600586,1.3051177923253057,0.6,1.6408080810911465,1.3082898488728776,0.6
15.773,1.389290877600586,1.3051177923253057,0.6,1.6408080810911465,1.3082898488728776,0.6
15.824,1.389290877600586,1.3051177923253057,0.6,1.6408080810911465,1.3082898488728776,0.6
15.873,1.389290877600586,1.3051177923253057,0.6,1.6408080810911465,1.3082898488728776,0.6
15.923,1.3892920621774727,1.3051179322905466,0.6,1.8861384350996662,1.3638234692888693,0.6
15.973,1.6408080810911465,1.3082898488728776,0.6,1.8861384350996662,1.3638234692888693,0.6
16.023,1.6408080810911465,1.3082898488728776,0.6,1.8861384350996662,1.3638234692888693,0.6
16.073,1.6408080810911465,1.3082898488728776,0.6,1.8861384350996662,1.3638234692888693,0.6
16.123,1.6408080810911465,1.3082898488728776,0.6,1.8861384350996662,1.3638234692888693,0.6
16.173,1.6408080810911465,1.3082898488728776,0.6,1.8861384350996662,1.3638234692888693,0.6
16.223,1.640808834008264,1.3082901047576188,0.6,2.114502572690209,1.4692786078880897,0.6
16.273,1.8861384350996662,1.3638234692888693,0.6,2.114502572690209,1.4692786078880897,0.6
16.323,1.8861384350996662,1.3638234692888693,0.6,2.114502572690209,1.4692786078880897,0.6
16.373,1.8861384350996662,1.3638234692888693,0.6,2.114502572690209,1.4692786078880897,0.6
16.423,1.8861384350996662,1.3638234692888693,0.6,2.114502572690209,1.4692786078880897,0.6
16.473,1.8861384350996662,1.3638234692888693,0.6,2.114502572690209,1.4692786078880897,0.6
16.524,1.8861391181341758,1.3638238765050836,0.6,2.3158665914374286,1.6200217588052124,0.6
16.574,2.114502572690209,1.4692786078880897,0.6,2.3158665914374286,1.6200217588052124,0.6
16.624,2.114502572690209,1.4692786078880897,0.6,2.3158665914374286,1.6200217588052124,0.6
16.673,2.114502572690209,1.4692786078880897,0.6,2.3158665914374286,1.6200217588052124,0.6
16.723,2.114502572690209,1.4692786078880897,0.6,2.3158665914374286,1.6200217588052124,0.6
16.773,2.114502572690209,1.4692786078880897,0.6,2.3158665914374286,1.6200217588052124,0.6
16.823,2.1145034474011313,1.4692794188711178,0.6,2.4813829247426336,1.8094295437657393,0.6
