time,cf231_x,cf231_y,cf231_z,cf231_ex,cf231_ey,cf231_ez,cf2_x,cf2_y,cf2_z,cf2_ex,cf2_ey,cf2_ez,separation_xy,separation_3d
16.945,0.5412202477455139,2.831972599029541,0.7261587977409363,0.5002315914709913,2.5215204392932207,0.7,1.2120764255523682,3.3863942623138428,0.9568505883216858,0.7281182180796524,3.460353769346041,1.0,0.8703053441296068,0.9003610910417584
17.035,0.5412202477455139,2.831972599029541,0.7261587977409363,0.5001700612273573,2.4815583749660273,0.7,1.1420409679412842,3.356349229812622,0.9571557641029358,0.8077199979542578,3.369539230377393,1.0,0.797468738401688,0.8302505568781189
17.042,0.5229710936546326,2.776427745819092,0.7307076454162598,0.5001700612273573,2.4815583749660273,0.7,1.1420409679412842,3.356349229812622,0.9571557641029358,0.8077199979542578,3.369539230377393,1.0,0.8482667250614921,0.8779722018966682
17.118,0.5229710936546326,2.776427745819092,0.7307076454162598,0.5017040052516993,2.4416467064382745,0.7,1.0659778118133545,3.3552064895629883,0.957777202129364,0.710251047345184,3.3464507444302574,1.0,0.7936253084266331,0.825470601391203
17.141,0.49817878007888794,2.734372138977051,0.7314695715904236,0.5017040052516993,2.4416467064382745,0.7,1.0659778118133545,3.3552064895629883,0.957777202129364,0.710251047345184,3.3464507444302574,1.0,0.8413269467371531,0.8712325607702056
17.175,0.49817878007888794,2.734372138977051,0.7314695715904236,0.5017040052516993,2.4416467064382745,0.7,0.9761878848075867,3.3838918209075928,0.9662659168243408,0.710251047345184,3.3464507444302574,1.0,0.8064542897267548,0.8399391913429741
17.244,0.490290105342865,2.690614700317383,0.7246867418289185,0.5048363596863693,2.401769001849097,0.7,0.9761878848075867,3.3838918209075928,0.9662659168243408,0.8028812358602031,3.2512438962252443,1.0,0.8465989711915552,0.8803921375239949
17.276,0.490290105342865,2.690614700317383,0.7246867418289185,0.5048363596863693,2.401769001849097,0.7,0.8936591148376465,3.4243032932281494,0.9647994041442871,0.8028812358602031,3.2512438962252443,1.0,0.8372607175714036,0.8710106771976771
17.34,0.4664030373096466,2.644252300262451,0.718878448009491,0.5095629395894661,2.3620346805702956,0.7,0.8936591148376465,3.4243032932281494,0.9647994041442871,0.5967431402701824,3.281095649506062,1.0,0.8893971595476253,0.9227699735457566
17.375,0.4664030373096466,2.644252300262451,0.718878448009491,0.5095629395894661,2.3620346805702956,0.7,0.8212878704071045,3.4498708248138428,0.965333878993988,0.5967431402701824,3.281095649506062,1.0,0.8803206528663131,0.9141688746203985
17.439,0.4533235430717468,2.6116912364959717,0.7012214660644531,0.5158674104851382,2.322565374701631,0.7,0.8212878704071045,3.4498708248138428,0.965333878993988,0.7412079693596003,3.177621074490021,1.0,0.9153921391753799,0.9527319324592513
17.474,0.4533235430717468,2.6116912364959717,0.7012214660644531,0.5158674104851382,2.322565374701631,0.7,0.7765610218048096,3.4724276065826416,0.9384119510650635,0.7412079693596003,3.177621074490021,1.0,0.9194289349632652,0.9495308802890555
17.539,0.45587432384490967,2.6008729934692383,0.6661995649337769,0.523751252887315,2.2833473199775436,0.7,0.7765610218048096,3.4724276065826416,0.9384119510650635,0.6769694525915024,3.1684519635188835,1.0,0.9286804627468365,0.9677535766149185
17.578,0.45587432384490967,2.6008729934692383,0.6661995649337769,0.523751252887315,2.2833473199775436,0.7,0.7410265803337097,3.4677646160125732,0.929053783416748,0.6769694525915024,3.1684519635188835,1.0,0.9125858286300913,0.9496869140884083
17.641,0.4498342275619507,2.581610679626465,0.6456406116485596,0.5331933514563105,2.2444908918810937,0.7,0.7410265803337097,3.4677646160125732,0.929053783416748,0.31817903966029687,3.184859302138644,1.0,0.9327710251103148,0.9748768184837776
17.674,0.4498342275619507,2.581610679626465,0.6456406116485596,0.5331933514563105,2.2444908918810937,0.7,0.7287487387657166,3.4413464069366455,0.9236277937889099,0.31817903966029687,3.184859302138644,1.0,0.9038466824487441,0.9456297895095803
17.74,0.4538222849369049,2.5688765048980713,0.6011103987693787,0.5441818264862738,2.2060414669024144,0.7,0.7287487387657166,3.4413464069366455,0.9236277937889099,0.6293575659973242,3.154123885550152,1.0,0.9147613267831588,0.9699514189217259
17.775,0.4538222849369049,2.5688765048980713,0.6011103987693787,0.5441818264862738,2.2060414669024144,0.7,0.7281228303909302,3.4032177925109863,0.9327097535133362,0.6293575659973242,3.154123885550152,1.0,0.8782745433245533,0.938788743817565
17.845,0.45161646604537964,2.5531065464019775,0.5536462664604187,0.5566978686408243,2.168064631331284,0.7,0.7281228303909302,3.4032177925109863,0.9327097535133362,0.27450389937374553,3.141453937739274,1.0,0.8939490479242126,0.9709964096232917
17.896,0.45161646604537964,2.5531065464019775,0.5536462664604187,0.5566978686408243,2.168064631331284,0.7,0.706043004989624,3.3557581901550293,0.9532955288887024,0.27450389937374553,3.141453937739274,1.0,0.842011000485518,0.9320418756140167
17.939,0.45711076259613037,2.5194408893585205,0.5167685747146606,0.5707442373816495,2.130562958488746,0.7,0.706043004989624,3.3557581901550293,0.9532955288887024,0.5347321732856205,3.1473218097619444,1.0,0.872578872603853,0.9756790817861564
17.98,0.45711076259613037,2.5194408893585205,0.5167685747146606,0.5707442373816495,2.130562958488746,0.7,0.6702095866203308,3.2985663414001465,0.9863726496696472,0.5347321732856205,3.1473218097619444,1.0,0.8077422725223468,0.9343316145961742
18.039,0.45765477418899536,2.474260091781616,0.5106085538864136,0.5862547141373611,2.093712475500657,0.7,0.6702095866203308,3.2985663414001465,0.9863726496696472,0.3604682408122951,3.1116065950383254,1.0,0.8512698405604928,0.9751983471501194
18.091,0.45765477418899536,2.474260091781616,0.5106085538864136,0.5862547141373611,2.093712475500657,0.7,0.6205427646636963,3.252236843109131,1.0112578868865967,0.3604682408122951,3.1116065950383254,1.0,0.7948461002275848,0.9393774947700887
18.138,0.457539826631546,2.408733367919922,0.514809787273407,0.6032221715912232,2.0575188970425535,0.7,0.6205427646636963,3.252236843109131,1.0112578868865967,0.45043083582286886,3.0742166024675845,1.0,0.8591088816112807,0.9922342395185388
18.176,0.457539826631546,2.408733367919922,0.514809787273407,0.6032221715912232,2.0575188970425535,0.7,0.5789710283279419,3.219583034515381,1.0205210447311401,0.45043083582286886,3.0742166024675845,1.0,0.8198918944369421,0.963310227539851
18.241,0.4750555753707886,2.3402011394500732,0.5230002403259277,0.6216336399901977,2.022011990105264,0.7,0.5789710283279419,3.219583034515381,1.0205210447311401,0.45859235030873696,3.0087324447474693,1.0,0.8855003888942918,1.015695766235122
18.294,0.4750555753707886,2.3402011394500732,0.5230002403259277,0.6216336399901977,2.022011990105264,0.7,0.5309656858444214,3.194328784942627,1.029231071472168,0.45859235030873696,3.0087324447474693,1.0,0.8559555918666735,0.9944494103024248
18.341,0.49909165501594543,2.260047435760498,0.5601264238357544,0.6414481972147373,1.9872731702610293,0.7,0.5309656858444214,3.194328784942627,1.029231071472168,0.32648103248255284,2.921514828610712,1.0,0.9348248997918454,1.0459238804544608
18.374,0.49909165501594543,2.260047435760498,0.5601264238357544,0.6414481972147373,1.9872731702610293,0.7,0.490947425365448,3.1862406730651855,1.0259953737258911,0.32648103248255284,2.921514828610712,1.0,0.9262290436525608,1.0367902969150877
18.444,0.5229578018188477,2.178495168685913,0.6244944334030151,0.6626428056669482,1.953343865763239,0.7,0.490947425365448,3.1862406730651855,1.0259953737258911,0.32674891313480836,2.8347629996013355,1.0,1.008253770534642,1.0852551178766567
18.477,0.5229578018188477,2.178495168685913,0.6244944334030151,0.6626428056669482,1.953343865763239,0.7,0.45222005248069763,3.1790521144866943,1.0246844291687012,0.32674891313480836,2.8347629996013355,1.0,1.0030543509559262,1.0799398426220574
18.54,0.5375336408615112,2.104301929473877,0.688060998916626,0.685178468073703,1.920288113707091,0.7,0.45222005248069763,3.1790521144866943,1.0246844291687012,0.35443682220108585,2.7543429605794567,1.0,1.0781309607591725,1.1294608015961287
18.575,0.5375336408615112,2.104301929473877,0.688060998916626,0.685178468073703,1.920288113707091,0.7,0.4138084053993225,3.1681108474731445,1.0381200313568115,0.35443682220108585,2.7543429605794567,1.0,1.0709796206767646,1.126738068096532
18.688,0.5537754893302917,2.044430732727051,0.7587649822235107,0.7090094149225928,1.8881716790480345,0.7,0.4138084053993225,3.1681108474731445,1.0381200313568115,0.42186990110119943,2.693047969209737,1.0,1.132363804110646,1.1663134348605448
18.69,0.5537754893302917,2.044430732727051,0.7587649822235107,0.7090094149225928,1.8881716790480345,0.7,0.3958243429660797,3.1539828777313232,1.0358412265777588,0.42186990110119943,2.693047969209737,1.0,1.1207383847809225,1.1544807370878067
18.745,0.5780408978462219,1.9924707412719727,0.813861608505249,0.7340999985435397,1.857040290711001,0.7,0.3958243429660797,3.1539828777313232,1.0358412265777588,0.39668532986625205,2.623501265390873,1.0,1.1757182128447075,1.1964899777492373
18.806,0.5780408978462219,1.9924707412719727,0.813861608505249,0.760435118323078,1.8269147262120495,0.7,0.36706969141960144,3.116532564163208,1.0451061725616455,0.32416002689073,2.536110790719105,1.0,1.1436886952412666,1.166832413000386
18.841,0.5990955233573914,1.9717535972595215,0.8460896015167236,0.760435118323078,1.8269147262120495,0.7,0.36706969141960144,3.116532564163208,1.0451061725616455,0.32416002689073,2.536110790719105,1.0,1.1680560216665532,1.184889220687729
18.873,0.5990955233573914,1.9717535972595215,0.8460896015167236,0.760435118323078,1.8269147262120495,0.7,0.360053688287735,3.05403995513916,1.0452914237976074,0.32416002689073,2.536110790719105,1.0,1.1083703168913548,1.1261288227222794
18.94,0.6151170134544373,1.9421021938323975,0.8692784309387207,0.7879416912410181,1.7978796649239546,0.7,0.360053688287735,3.05403995513916,1.0452914237976074,0.17141770805066048,2.392576227704299,1.0,1.140816762177428,1.1543151469681634
18.974,0.6151170134544373,1.9421021938323975,0.8692784309387207,0.7879416912410181,1.7978796649239546,0.7,0.3368341028690338,2.9760663509368896,1.045662760734558,0.17141770805066048,2.392576227704299,1.0,1.0707582624013166,1.0851887800277946
19.04,0.625969409942627,1.9141775369644165,0.8632683753967285,0.8165902297249085,1.769965010501177,0.7,0.3368341028690338,2.9760663509368896,1.045662760734558,0.3298935309961637,2.4699729782620485,1.0,1.1005485355205407,1.1155603035422026
19.075,0.625969409942627,1.9141775369644165,0.8632683753967285,0.8165902297249085,1.769965010501177,0.7,0.31627434492111206,2.876110553741455,1.0581287145614624,0.3298935309961637,2.4699729782620485,1.0,1.0105573521895996,1.0291728299191782
19.146,0.6461448669433594,1.9004493951797485,0.8614494204521179,0.8463402122400409,1.7432114681989392,0.7,0.31627434492111206,2.876110553741455,1.0581287145614624,0.40862677757904586,2.473428983236368,1.0,1.0299171120168853,1.0485284938219617
19.173,0.6461448669433594,1.9004493951797485,0.8614494204521179,0.8463402122400409,1.7432114681989392,0.7,0.2952655553817749,2.769164562225342,1.077645182609558,0.40862677757904586,2.473428983236368,1.0,0.9369003857064979,0.9615211595757115
19.24,0.6637269258499146,1.874023199081421,0.8491135239601135,0.8771185269800937,1.7176837784063583,0.7,0.2952655553817749,2.769164562225342,1.077645182609558,0.1500899504378289,2.2379838672128893,1.0,0.9680092156268021,0.9946198070335633
19.274,0.6637269258499146,1.874023199081421,0.8491135239601135,0.8771185269800937,1.7176837784063583,0.7,0.2597973644733429,2.667184829711914,1.089120626449585,0.1500899504378289,2.2379838672128893,1.0,0.8900923900687459,0.9218827865318259
19.353,0.6786869764328003,1.8723840713500977,0.839253306388855,0.9089144245089585,1.6933911465608475,0.7,0.2597973644733429,2.667184829711914,1.089120626449585,0.3313702920268965,2.3735620543808182,1.0,0.8984301600570093,0.9325290505578872
19.373,0.6786869764328003,1.8723840713500977,0.839253306388855,0.9089144245089585,1.6933911465608475,0.7,0.21606753766536713,2.578746795654297,1.0884171724319458,0.3313702920268965,2.3735620543808182,1.0,0.8443725738155787,0.8803679205613323
19.437,0.7098353505134583,1.8562971353530884,0.8068886399269104,0.9416668428081,1.6703831694208917,0.7,0.21606753766536713,2.578746795654297,1.0884171724319458,0.08225634852872798,1.9377331807392397,1.0,0.8750658059106864,0.9192379883841605
19.475,0.7098353505134583,1.8562971353530884,0.8068886399269104,0.9416668428081,1.6703831694208917,0.7,0.18661610782146454,2.512972593307495,1.0829970836639404,0.08225634852872798,1.9377331807392397,1.0,0.8396314864289054,0.8838647553249863
19.553,0.7259645462036133,1.8359752893447876,0.793741762638092,0.975262857300917,1.6487356867153409,0.7,0.18661610782146454,2.512972593307495,1.0829970836639404,0.176735209914904,2.1316228335612317,1.0,0.8655761593054866,0.9126284722162703
19.577,0.7259645462036133,1.8359752893447876,0.793741762638092,0.975262857300917,1.6487356867153409,0.7,0.16205883026123047,2.4622597694396973,1.0785926580429077,0.176735209914904,2.1316228335612317,1.0,0.8427466443007903,0.8895852624078076
19.639,0.7383196949958801,1.7929848432540894,0.8000594973564148,1.0097842303232616,1.628398887586619,0.7,0.16205883026123047,2.4622597694396973,1.0785926580429077,0.35295923892981695,2.305940225000184,1.0,0.8831792066423876,0.9260595189551721
19.688,0.7383196949958801,1.7929848432540894,0.8000594973564148,1.0097842303232616,1.628398887586619,0.7,0.1739821583032608,2.4202563762664795,1.0538251399993896,0.35295923892981695,2.305940225000184,1.0,0.8437691813807894,0.8811035312799567
19.778,0.7383196949958801,1.7929848432540894,0.8000594973564148,1.04498435650235,1.6095165559245812,0.7,0.18450002372264862,2.4117343425750732,1.0371067523956299,0.5725922880827796,2.36964282386119,1.0,0.8304018130996333,0.8635731424267346
19.79,0.7550760507583618,1.7548179626464844,0.7925341129302979,1.04498435650235,1.6095165559245812,0.7,0.18450002372264862,2.4117343425750732,1.0371067523956299,0.5725922880827796,2.36964282386119,1.0,0.8701127127253923,0.9038317923271898
19.838,0.7874084711074829,1.7091221809387207,0.7707370519638062,1.0809514584262871,1.5920361682286326,0.7,0.18450002372264862,2.4117343425750732,1.0371067523956299,0.5138800310141833,2.304203510381011,1.0,0.9258306786920055,0.963387389846597
19.879,0.7874084711074829,1.7091221809387207,0.7707370519638062,1.0809514584262871,1.5920361682286326,0.7,0.21738764643669128,2.4017889499664307,1.0010782480239868,0.5138800310141833,2.304203510381011,1.0,0.8970568507478532,0.9261576863990769
19.937,0.8087462186813354,1.6487808227539062,0.7669310569763184,1.1175781270321827,1.5760121694114222,0.7,0.21738764643669128,2.4017889499664307,1.0010782480239868,0.4408509574770773,2.1989159025668275,1.0,0.9574581978422543,0.9856729212527099
19.976,0.8087462186813354,1.6487808227539062,0.7669310569763184,1.1175781270321827,1.5760121694114222,0.7,0.23914426565170288,2.3896865844726562,0.9853693842887878,0.4408509574770773,2.1989159025668275,1.0,0.9345521561920517,0.9597411294105731
20.039,0.8420007228851318,1.5917223691940308,0.7883078455924988,1.1548405380743147,1.5614559435790074,0.7,0.23914426565170288,2.3896865844726562,0.9853693842887878,0.6087140888685816,2.2144548870723737,1.0,1.0000913942701806,1.0193213658736988
20.072,0.8420007228851318,1.5917223691940308,0.7883078455924988,1.1548405380743147,1.5614559435790074,0.7,0.2793825566768646,2.3682453632354736,0.9783057570457458,0.6087140888685816,2.2144548870723737,1.0,0.9589197887324258,0.9775614392861638
20.138,0.886523425579071,1.541443109512329,0.7964962124824524,1.192663953708692,1.5483989519499115,0.7,0.2793825566768646,2.3682453632354736,0.9783057570457458,0.5398787327444238,2.1101066890508506,1.0,1.025778729284731,1.0417661503174833
20.174,0.886523425579071,1.541443109512329,0.7964962124824524,1.192663953708692,1.5483989519499115,0.7,0.3411480188369751,2.361374616622925,0.9595991373062134,0.5398787327444238,2.1101066890508506,1.0,0.9847446423473242,0.9981605956547398
20.239,0.9344345331192017,1.5102064609527588,0.8037909865379333,1.2309407744652452,1.536876366630619,0.7,0.3411480188369751,2.361374616622925,0.9595991373062134,0.4887541279444138,1.9906419361573142,1.0,1.0375336704204383,1.0491674304427954
20.276,0.9344345331192017,1.5102064609527588,0.8037909865379333,1.2309407744652452,1.536876366630619,0.7,0.39550384879112244,2.342782735824585,0.9697668552398682,0.4887541279444138,1.9906419361573142,1.0,0.9917809919482116,1.0055732320329238
20.34,0.9996909499168396,1.4920037984848022,0.797829806804657,1.2697030173299486,1.5268796067427886,0.7,0.39550384879112244,2.342782735824585,0.9697668552398682,0.4318214952475439,1.837895542494124,1.0,1.043487830972507,1.0575581317413807
20.381,0.9996909499168396,1.4920037984848022,0.797829806804657,1.2697030173299486,1.5268796067427886,0.7,0.43428343534469604,2.3068082332611084,0.9901993274688721,0.4318214952475439,1.837895542494124,1.0,0.9917620301593445,1.0102464832635472
20.44,1.047806978225708,1.4867863655090332,0.7913251519203186,1.3087860906086755,1.5184516105380812,0.7,0.43428343534469604,2.3068082332611084,0.9901993274688721,0.42175384211230726,1.6532139080391732,1.0,1.024132316285777,1.0432631206752148
20.476,1.047806978225708,1.4867863655090332,0.7913251519203186,1.3087860906086755,1.5184516105380812,0.7,0.46762457489967346,2.253847122192383,0.9989098906517029,0.42175384211230726,1.6532139080391732,1.0,0.9617659931463611,0.9839132326211409
20.544,1.0850549936294556,1.5004792213439941,0.7766903042793274,1.3481608719712355,1.5115947798602718,0.7,0.46762457489967346,2.253847122192383,0.9989098906517029,0.45130357958739653,1.5514678575523033,1.0,0.9740551914555672,0.9990821090226024
20.581,1.0850549936294556,1.5004792213439941,0.7766903042793274,1.3481608719712355,1.5115947798602718,0.7,0.49184149503707886,2.197601795196533,1.0009845495224,0.45130357958739653,1.5514678575523033,1.0,0.9153590213063924,0.9424383514777802
20.638,1.1248730421066284,1.5072768926620483,0.7320685386657715,1.3878154422967215,1.5063126120288535,0.7,0.49184149503707886,2.197601795196533,1.0009845495224,0.5219016555076706,1.293456715895213,1.0,0.9366308828159113,0.9744707443220426
20.676,1.1248730421066284,1.5072768926620483,0.7320685386657715,1.3878154422967215,1.5063126120288535,0.7,0.5045685768127441,2.1336536407470703,0.9890260100364685,0.5219016555076706,1.293456715895213,1.0,0.8815471968108677,0.9182334138433002
20.743,1.169296145439148,1.5222728252410889,0.6847922205924988,1.427624630482927,1.5026225359036494,0.7,0.5045685768127441,2.1336536407470703,0.9890260100364685,0.5334298757189756,1.4063066944184712,1.0,0.903133014600136,0.9529991818990019
20.775,1.169296145439148,1.5222728252410889,0.6847922205924988,1.427624630482927,1.5026225359036494,0.7,0.5005545616149902,2.056438684463501,0.9959701895713806,0.5334298757189756,1.4063066944184712,1.0,0.8558904550784877,0.91070313465601
20.837,1.21222722530365,1.5293225049972534,0.650221586227417,1.4675952548931421,1.500525171655354,0.7,0.5005545616149902,2.056438684463501,0.9959701895713806,0.6008129354409222,1.3303696206036648,1.0,0.8856237614793346,0.9507215910092223
20.888,1.21222722530365,1.5293225049972534,0.650221586227417,1.4675952548931421,1.500525171655354,0.7,0.46799516677856445,1.9631273746490479,1.0089459419250488,0.6008129354409222,1.3303696206036648,1.0,0.8614337013781714,0.9331404959815953
20.94,1.260045051574707,1.5289909839630127,0.6163612604141235,1.5075817454691223,1.500028741845226,0.7,0.46799516677856445,1.9631273746490479,1.0089459419250488,0.6201566224629383,1.4320990445988684,1.0,0.9032261210369641,0.9848553994777686
20.975,1.260045051574707,1.5289909839630127,0.6163612604141235,1.5075817454691223,1.500028741845226,0.7,0.4283682107925415,1.8569583892822266,1.0088096857070923,0.6201566224629383,1.4320990445988684,1.0,0.8940072630830361,0.9763527809967829
21.036,1.3214272260665894,1.5188543796539307,0.6045956611633301,1.5475629702615343,1.501131758508711,0.7,0.4283682107925415,1.8569583892822266,1.0088096857070923,0.6600594710054793,1.5331506845540082,1.0,0.9549181776932424,1.036946335991814
21.076,1.3214272260665894,1.5188543796539307,0.6045956611633301,1.5475629702615343,1.501131758508711,0.7,0.4046453833580017,1.7359890937805176,1.0201852321624756,0.6600594710054793,1.5331506845540082,1.0,0.9421445914502657,1.0297335202479532
21.139,1.3619524240493774,1.5065168142318726,0.5951977968215942,1.5874661128173762,1.503832504491028,0.7,0.4046453833580017,1.7359890937805176,1.0201852321624756,0.7294448950084388,1.6166138790131144,1.0,0.9844258718860099,1.0722446630485742
21.178,1.3619524240493774,1.5065168142318726,0.5951977968215942,1.5874661128173762,1.503832504491028,0.7,0.3708953261375427,1.619651198387146,1.0465868711471558,0.7294448950084388,1.6166138790131144,1.0,0.9974936391775242,1.0948724385151487
21.239,1.4125930070877075,1.4948011636734009,0.5878674387931824,1.6272460913700508,1.508128822764244,0.7,0.3708953261375427,1.619651198387146,1.0465868711471558,0.7879631274771026,1.6812631658975516,1.0,1.0491527961479084,1.1450524473944965
21.277,1.4125930070877075,1.4948011636734009,0.5878674387931824,1.6272460913700508,1.508128822764244,0.7,0.35257309675216675,1.5185413360595703,1.0689034461975098,0.7879631274771026,1.6812631658975516,1.0,1.0602857190836312,1.164302987418734
21.338,1.4394885301589966,1.4873443841934204,0.594298243522644,1.666784654442269,1.5140066536519767,0.7,0.35257309675216675,1.5185413360595703,1.0689034461975098,0.8280326396719302,1.6300386468159507,1.0,1.0873630530709122,1.1864267813859168
21.375,1.4394885301589966,1.4873443841934204,0.594298243522644,1.666784654442269,1.5140066536519767,0.7,0.3718298077583313,1.457698106765747,1.054877519607544,0.8280326396719302,1.6300386468159507,1.0,1.0680702454817939,1.1631454418267864
21.441,1.4729441404342651,1.4763787984848022,0.6050584316253662,1.7060834108639353,1.5214655714964924,0.7,0.3718298077583313,1.457698106765747,1.054877519607544,0.8612991366457547,1.647647301287245,1.0,1.1012727826780564,1.189596130533631
21.54,1.5074406862258911,1.4704986810684204,0.6332655549049377,1.7451067015550565,1.5305038912647455,0.7,0.3718298077583313,1.457698106765747,1.054877519607544,0.9027889273218729,1.6632558515457991,1.0,1.1356830200352301,1.211417587282244
21.542,1.5074406862258911,1.4704986810684204,0.6332655549049377,1.7451067015550565,1.5305038912647455,0.7,0.4367265999317169,1.4445403814315796,1.0166807174682617,0.9027889273218729,1.6632558515457991,1.0,1.0710287054550893,1.1375894139768814
21.612,1.5074406862258911,1.4704986810684204,0.6332655549049377,1.7836640144656144,1.5410762663812876,0.7,0.5177121758460999,1.4726276397705078,0.9713641405105591,0.9159717258564485,1.5713176719356705,1.0,0.9897308001288814,1.0458860885929584
21.635,1.5391181707382202,1.4661632776260376,0.662075936794281,1.7836640144656144,1.5410762663812876,0.7,0.5177121758460999,1.4726276397705078,0.9713641405105591,0.9159717258564485,1.5713176719356705,1.0,1.0214264507929571,1.0672259307838894
21.68,1.5391181707382202,1.4661632776260376,0.662075936794281,1.7836640144656144,1.5410762663812876,0.7,0.5928149223327637,1.5168657302856445,0.9345148205757141,0.9159717258564485,1.5713176719356705,1.0,0.9476605809299123,0.9860443813766661
21.743,1.5766921043395996,1.4568443298339844,0.687025249004364,1.8217306146895706,1.5531687523262283,0.7,0.5928149223327637,1.5168657302856445,0.9345148205757141,0.9446597002014934,1.547521293869893,1.0,0.9857062837305498,1.0163011196601437
21.78,1.5766921043395996,1.4568443298339844,0.687025249004364,1.8217306146895706,1.5531687523262283,0.7,0.6507008671760559,1.568676233291626,0.9447762966156006,0.9446597002014934,1.547521293869893,1.0,0.9327197574484147,0.9676785357128262
21.837,1.6131610870361328,1.4654093980789185,0.7079814672470093,1.8593776746588917,1.5668077974196484,0.7,0.6507008671760559,1.568676233291626,0.9447762966156006,0.9943358024678528,1.6012781820649034,1.0,0.9679843563136524,0.9965267208076541
21.871,1.6131610870361328,1.4654093980789185,0.7079814672470093,1.8593776746588917,1.5668077974196484,0.7,0.7097684144973755,1.6032934188842773,0.9514473080635071,0.9943358024678528,1.6012781820649034,1.0,0.9138546514573153,0.9457303736449704
21.937,1.659600853919983,1.4774603843688965,0.7169044017791748,1.8964487981928302,1.5819431660232246,0.7,0.7097684144973755,1.6032934188842773,0.9514473080635071,1.0290541695650532,1.3282266405529328,1.0,0.9581313143587628,0.9864207978561438
21.976,1.659600853919983,1.4774603843688965,0.7169044017791748,1.8964487981928302,1.5819431660232246,0.7,0.7552250027656555,1.6324466466903687,0.9831439256668091,1.0290541695650532,1.3282266405529328,1.0,0.9175600370872166,0.9554056236695535
22.039,1.691762924194336,1.4928317070007324,0.7390483021736145,1.9328093101062673,1.5985145031198025,0.7,0.7552250027656555,1.6324466466903687,0.9831439256668091,1.0788362897530472,1.3267536459396236,1.0,0.9468873268021354,0.9778436905083682
22.124,1.691762924194336,1.4928317070007324,0.7390483021736145,1.9685215579556958,1.6165479358047956,0.7,0.8005464673042297,1.6438156366348267,0.9967073202133179,1.1504133768483111,1.234102760826838,1.0,0.9039153279149036,0.9399207890118677
22.137,1.7369987964630127,1.50526762008667,0.7358381748199463,1.9685215579556958,1.6165479358047956,0.7,0.8005464673042297,1.6438156366348267,0.9967073202133179,1.1504133768483111,1.234102760826838,1.0,0.946645930470489,0.9819323951752513
22.18,1.7369987964630127,1.50526762008667,0.7358381748199463,1.9685215579556958,1.6165479358047956,0.7,0.8530436754226685,1.6208773851394653,1.0119832754135132,1.1504133768483111,1.234102760826838,1.0,0.8914831876087245,0.9332729452688765
22.237,1.773256540298462,1.5228297710418701,0.7352615594863892,2.003432652184278,1.635965530366581,0.7,0.8530436754226685,1.6208773851394653,1.0119832754135132,1.1584626411876051,1.3462207180761327,1.0,0.9254215533005195,0.9659088773682527
22.276,1.773256540298462,1.5228297710418701,0.7352615594863892,2.003432652184278,1.635965530366581,0.7,0.8889862895011902,1.5841221809387207,1.0275222063064575,1.1584626411876051,1.3462207180761327,1.0,0.886391920064727,0.9333310889688172
22.335,1.8150173425674438,1.5398716926574707,0.7238591313362122,2.0375949570707106,1.6567967847949459,0.7,0.8889862895011902,1.5841221809387207,1.0275222063064575,1.233266614138063,1.2612750355747278,1.0,0.9270877072618986,0.975552602403637
22.377,1.8150173425674438,1.5398716926574707,0.7238591313362122,2.0375949570707106,1.6567967847949459,0.7,0.9295334219932556,1.5153735876083374,1.0283174514770508,1.233266614138063,1.2612750355747278,1.0,0.8858227422833722,0.9366839378624015
22.478,1.8150173425674438,1.5398716926574707,0.7238591313362122,2.070868773767102,1.6789586836598018,0.7,0.9572028517723083,1.4271695613861084,1.0610686540603638,1.2594933810134936,1.3131711674278073,1.0,0.8651863793491117,0.928578339843804
22.48,1.856455683708191,1.552346110343933,0.7204606533050537,2.070868773767102,1.6789586836598018,0.7,0.9572028517723083,1.4271695613861084,1.0610686540603638,1.2594933810134936,1.3131711674278073,1.0,0.9079233580835419,0.9697105930803399
22.538,1.8995349407196045,1.5663893222808838,0.7046050429344177,2.1032846317571585,1.7024740423750273,0.7,0.9572028517723083,1.4271695613861084,1.0610686540603638,1.2819239360534054,1.3793915760387068,1.0,0.9525607107598829,1.0170733571086812
22.576,1.8995349407196045,1.5663893222808838,0.7046050429344177,2.1032846317571585,1.7024740423750273,0.7,0.9838379621505737,1.3348779678344727,1.079308032989502,1.2819239360534054,1.3793915760387068,1.0,0.9445096419825812,1.0161204626196072
22.639,1.9276026487350464,1.5732488632202148,0.6733124256134033,2.1347293550348163,1.7272654751746328,0.7,0.9838379621505737,1.3348779678344727,1.079308032989502,1.3290799759280487,1.3804292912401652,1.0,0.9734025207543323,1.0546776287660489
22.67,1.9276026487350464,1.5732488632202148,0.6733124256134033,2.1347293550348163,1.7272654751746328,0.7,1.0040861368179321,1.2590395212173462,1.09183931350708,1.3290799759280487,1.3804292912401652,1.0,0.9755051298611551,1.0614965917398866
22.736,1.96330726146698,1.5701593160629272,0.6423215270042419,2.165077883828568,1.753225999085323,0.7,1.0040861368179321,1.2590395212173462,1.09183931350708,1.3447562793879226,1.4308055069733325,1.0,1.0084149407449994,1.1040683552661728
22.772,1.96330726146698,1.5701593160629272,0.6423215270042419,2.165077883828568,1.753225999085323,0.7,1.0313720703125,1.196659803390503,1.0955206155776978,1.3447562793879226,1.4308055069733325,1.0,1.003994564964709,1.101541874084906
