time,cf231_x,cf231_y,cf231_z,cf231_ex,cf231_ey,cf231_ez,cf2_x,cf2_y,cf2_z,cf2_ex,cf2_ey,cf2_ez,separation_xy
4.209,1.900081753730774,2.987478494644165,0.5463699698448181,1.2205896377563477,2.865690231323242,0.5,2.0081262588500977,3.8179149627685547,-1.33958899974823,2.7205896377563477,2.865690231323242,0.5,0.8374355752399046
4.273,1.9181666374206543,2.987844228744507,0.5422255992889404,1.2205896377563477,2.865690231323242,0.5,2.0081262588500977,3.8179149627685547,-1.33958899974823,2.7205896377563477,2.865690231323242,0.5,0.8349312288871164
4.316,1.9181666374206543,2.987844228744507,0.5422255992889404,1.2205896377563477,2.865690231323242,0.5,2.0170514583587646,3.8190057277679443,-1.335623860359192,2.7205896377563477,2.865690231323242,0.5,0.8370230852675749
4.373,1.944179654121399,2.982264518737793,0.5343492031097412,1.2205896377563477,2.865690231323242,0.5,2.0170514583587646,3.8190057277679443,-1.335623860359192,2.7205896377563477,2.865690231323242,0.5,0.8399084180683323
4.413,1.944179654121399,2.982264518737793,0.5343492031097412,1.2205896377563477,2.865690231323242,0.5,2.013951301574707,3.813459634780884,-1.3433947563171387,2.7205896377563477,2.865690231323242,0.5,0.8341183391595199
4.472,1.9675785303115845,2.973724842071533,0.5454754829406738,1.2205896377563477,2.865690231323242,0.5,2.013951301574707,3.813459634780884,-1.3433947563171387,2.7205896377563477,2.865690231323242,0.5,0.8410142424485081
4.512,1.9675785303115845,2.973724842071533,0.5454754829406738,1.2205896377563477,2.865690231323242,0.5,2.018300771713257,3.8194379806518555,-1.3388118743896484,2.7205896377563477,2.865690231323242,0.5,0.8472328242816073
4.573,1.9957096576690674,2.9550790786743164,0.5541056394577026,1.2205896377563477,2.865690231323242,0.5,2.018300771713257,3.8194379806518555,-1.3388118743896484,2.7205896377563477,2.865690231323242,0.5,0.864654075258756
4.612,1.9957096576690674,2.9550790786743164,0.5541056394577026,1.2205896377563477,2.865690231323242,0.5,2.0236623287200928,3.8179590702056885,-1.3580048084259033,2.7205896377563477,2.865690231323242,0.5,0.8633326309158409
4.672,2.028667449951172,2.9322407245635986,0.5570996999740601,1.2205896377563477,2.865690231323242,0.5,2.0236623287200928,3.8179590702056885,-1.3580048084259033,2.7205896377563477,2.865690231323242,0.5,0.8857324872925788
4.715,2.028667449951172,2.9322407245635986,0.5570996999740601,1.2205896377563477,2.865690231323242,0.5,2.01450252532959,3.812960624694824,-1.3605836629867554,2.7205896377563477,2.865690231323242,0.5,0.8808338024716644
4.773,2.046527624130249,2.895871877670288,0.585914671421051,1.2205896377563477,2.865690231323242,0.5,2.01450252532959,3.812960624694824,-1.3605836629867554,2.7205896377563477,2.865690231323242,0.5,0.9176477411688134
